created_at,created_at_date,text
2021-02-15 16:05:50+00:00,2021-02-15,It snowed in #Houston last night (and was still snowing when I shot this at 9:30!) #snow #texasweather #cold… https://t.co/NyJxmH3aSK
2021-02-15 16:04:26+00:00,2021-02-15,Golden birthday 🎉 in a Texas sized ❄️ storm 🥰🥳 #MyBabyisFifteen #TexasIsClosed https://t.co/iUhMcRBCGq
2021-02-15 16:04:20+00:00,2021-02-15,Aaaaaand no power. #TexasFreeze
2021-02-15 16:03:45+00:00,2021-02-15,"Winter Wonderland Central Texas Part 2! Jarrell, Tx! #atx #atxwx #snow #texaswinterstorm #austin #jarrell… https://t.co/CFGutk49H4"
2021-02-15 16:01:08+00:00,2021-02-15,"I’m contemplating walking 10 minutes to check for firewood down the road (I refuse to drive on unplowed, unsalted r… https://t.co/2QLFwuvFKn"
2021-02-15 16:00:39+00:00,2021-02-15,#texaswinterstorm #SnyderCut #snowingalveston https://t.co/MHMUV8oQg9
2021-02-15 15:59:59+00:00,2021-02-15,Twitter for the win!!! 🤣🤣 #texaswinterstorm #TexasIsClosed https://t.co/1fMlkc51z2
2021-02-15 15:58:59+00:00,2021-02-15,#austinsnow #austinweather #texaswinterstorm #austindowntown #texaswinterland #TheDayAfterTomorrow #weather… https://t.co/vJhLClzLg8
2021-02-15 15:57:09+00:00,2021-02-15,"I'm from Texas and I have lost power for about 8 hrs now. 
Current status:
#blackout #texaswinterstorm https://t.co/rIyYMNzqkG"
2021-02-15 15:56:50+00:00,2021-02-15,When Chiefs find SNOW!!!! Me &amp; Tee @icedsweetee found a hill. SLEDDING!!!!#texlege #txlege #texaswinterstorm… https://t.co/gr5vkE0ZAD
2021-02-15 15:56:34+00:00,2021-02-15,"Who's going to shovel all of this? I'm just out here for the mandatory snow selfie. I'll be inside if you need me,… https://t.co/YPTBxE5bnP"
2021-02-15 15:55:44+00:00,2021-02-15,Will the aftermath of #TexasFreeze  bring capacity markets to #ERCOT ?
2021-02-15 15:54:58+00:00,2021-02-15,"Texas snowball fight training day style 🤣🤣 
#Snowmageddon2021 
#SnowDay 
#texaswinterstorm https://t.co/SnnFzBndjK"
2021-02-15 15:52:09+00:00,2021-02-15,"I do love my Texas but today Florida wins. 

#staysafeoutthere #texaswinterstorm  #floridalife https://t.co/TILSbSu0D5"
2021-02-15 15:50:37+00:00,2021-02-15,"This is what we’re dealing with in Texas, plus the power is out, this is PAIN!!!! #Snowmageddon2021… https://t.co/rHt3ZyaurW"
2021-02-15 15:49:25+00:00,2021-02-15,“Rolling back outs” my power has been off since 2am. Someone somewhere better flip the switch back on for my house.… https://t.co/IPizT8UsQ4
2021-02-15 15:49:09+00:00,2021-02-15,"SNOW...Umm we don’t do this in Texas, Elsa play all day🙄
To all the essential workers, please be as safe as possibl… https://t.co/fBHKVOnapa"
2021-02-15 15:47:19+00:00,2021-02-15,Pulling out some old friends due to the #texaswinterstorm cus this #TexasFreeze is real and ain't no joke #thankyou… https://t.co/EJut5tf6fV
2021-02-15 15:47:18+00:00,2021-02-15,"It's so pretty, but it's so cold. #TexasFreeze https://t.co/3dZH5P47VV"
2021-02-15 15:46:29+00:00,2021-02-15,"Really, Texas?
#Dallas #DallasWeather #TexasFreeze https://t.co/cCs9I3GvId"
2021-02-15 15:45:59+00:00,2021-02-15,"❄️SNOW DAY❄️
Stay safe and warm @HumbleISD_HE  families!! We will see you soon! ♥️ #texassnow2021 https://t.co/cKSx0jIOu7"
2021-02-15 15:45:56+00:00,2021-02-15,"Thats right now. No electricity either. Its 57 in my apartment.
Yep. 
Glad I have a ton of blankets, angora wool so… https://t.co/9rZ5KtDJke"
2021-02-15 15:45:30+00:00,2021-02-15,@oncor @GovAbbott #Oncor #ERCOT #TexasFreeze we’ve been without power for over 4 hours. It’s 49 degrees inside my h… https://t.co/D3ISj3yK6q
2021-02-15 15:43:08+00:00,2021-02-15,It’s colder in Texas than it is Alaska!  Cooper loves his first snow! #texaswinterstorm #Snowmageddon2021 #Snovid21 https://t.co/1A4MBvTqzL
2021-02-15 15:42:44+00:00,2021-02-15,3+ hours without electricity. At least we can put all of our frozen food on the front porch like a Russian family in 1886. #TexasFreeze
2021-02-15 15:42:32+00:00,2021-02-15,"The next morning.
#texaswinterstorm https://t.co/4dVPtggKXm"
2021-02-15 15:41:57+00:00,2021-02-15,"Judson having fun with his cameraman @DavidColley
#texasfreeze #snowday 
#trampoline #frontflip https://t.co/sE5zAxST5C"
2021-02-15 15:40:55+00:00,2021-02-15,33 years old and I’ve never experienced anything like this. The babies said they can’t believe how much history the… https://t.co/RMR2nvhaYS
2021-02-15 15:40:55+00:00,2021-02-15,"Downtown Houston looks like downtown Calgary in Alberta Canada! Amazing weather, like a ghost town for the day! 

1… https://t.co/UZUrtNUNlj"
2021-02-15 15:38:54+00:00,2021-02-15,"PSA: Turn it off if not in use. Computers, TV’s, avoid using the oven, dryer, dishwasher (huge energy sucks), drop… https://t.co/z4sM8wjy1I"
2021-02-15 15:37:34+00:00,2021-02-15,"If you cant even walk 🥾💥 safely , you certainly cant drive Safely 💥🚚

🚧🚫🛑🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱 #TexasFreeze"
2021-02-15 15:37:16+00:00,2021-02-15,"Well, I’ve never seen HWY 59 look like this! 👀 https://t.co/PlDqezb4ST #TexasFreeze https://t.co/9ecCZcw8Hq"
2021-02-15 15:34:31+00:00,2021-02-15,"""Look mom, its real snow and I'm a Snow Leopard!"" #fatlightning #snowleopard #texassnow @ Garden Grove, Stafford, T… https://t.co/s5SQpADdNl"
2021-02-15 15:30:52+00:00,2021-02-15,"Well we know Tink hates it... lol 😂 #texassnow #snowday #snow #snowproblems #dogsinsnow @ Austin, Texas https://t.co/F5jrOdSFMV"
2021-02-15 15:29:24+00:00,2021-02-15,My first snow video 🤗🥶 no zombies to worry about because they are frozen 😂😅#ZSHQ #TheAviators #IFC #TheRuffRidez… https://t.co/RtQRQpqQ4d
2021-02-15 15:29:14+00:00,2021-02-15,"Franklin BBQ snow report: my apartment window froze shut, so had to venture into the elements for this one. Don’t e… https://t.co/pJvlzHXgF5"
2021-02-15 15:27:50+00:00,2021-02-15,#MILLIONDOLLARCHALLANGE Look I'm not scared to do it but I am not stupid enough not to get paid #texaswinterstorm a… https://t.co/uoUOYp8kHz
2021-02-15 15:25:25+00:00,2021-02-15,Sooooooooo what’s the rules for #SnowDayDrinking on a Monday? #TexasFreeze
2021-02-15 15:25:01+00:00,2021-02-15,These rolling blackouts in #dfw right now are the best sales pitch for adding #solarpanels as our next home upgrade… https://t.co/Fr0mGD8znu
2021-02-15 15:23:43+00:00,2021-02-15,Snow @NISDKuentz ❄️ #snow #TexasSnowDay #texaswinterstorm https://t.co/1FHuxD5lz5
2021-02-15 15:23:10+00:00,2021-02-15,That Monday morning glow up #texaswinterstorm #austin https://t.co/K3j7q1KzJE
2021-02-15 15:21:44+00:00,2021-02-15,#dogsoftwitter  #TexasFreeze https://t.co/U9FzAOeNz9
2021-02-15 15:16:43+00:00,2021-02-15,OMG what is all this white stuff🥶😱 I don't know what it is! #ZSHQ #TheAviators #TheRuffRidez #Zomiebullz… https://t.co/7mgXhuHgIa
2021-02-15 15:16:42+00:00,2021-02-15,"Still parked , aint moving for atleast 2 more days ! ⌛⌚ ....  Fun , Fun , Fun ! #NOT 😡 ....  SMH!  ❄🌨🥶🚧🚫🛑🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱… https://t.co/fhNEkwswPe"
2021-02-15 15:15:01+00:00,2021-02-15,"Wowza! Just shy of 6 in Carrollton Texas!
#Dallas #Texas #TexasFreeze #SnowStorm2021 #txwx #DFWWX #Weather https://t.co/sZQ8qW6Bb9"
2021-02-15 15:14:41+00:00,2021-02-15,I’d like to thank Mother Nature for the reminder that before this was our neighborhood it was indeed a mini Post Oa… https://t.co/Ioz5tJffmc
2021-02-15 15:12:17+00:00,2021-02-15,Love the snow ❄️ #texaswinterstorm #TexasSnow https://t.co/aRsGRtSGOV
2021-02-15 15:12:16+00:00,2021-02-15,"Welcome to Round 2 
Will you survive?
@JohnLeguizamo 
@michaelbay 
@BMS_VoiceGuy 
@BMS_Billy 
@BMS_Derek… https://t.co/Hm4kZjAp9O"
2021-02-15 15:11:53+00:00,2021-02-15,Hey #Northerners you can have this stuff back now #texaswinterstorm #TexasWeather couple more pictures in comments https://t.co/lp1MvCldvE
2021-02-15 15:11:17+00:00,2021-02-15,Texans waking up today like. #texaswinterstorm #TexasWeather #TexasFreeze https://t.co/6LcA1vwHjW
2021-02-15 15:11:02+00:00,2021-02-15,Snow Day  2021 ❄️🥶 #burrr #snowbunnies  #illtaketheheatoverthecoldanyday  #texassnow #historialevent @dalepmills https://t.co/El9iqZYP9x
2021-02-15 15:10:07+00:00,2021-02-15,She said you got 2 minutes and I’m going back in. #houstonsnow #texaswinterstorm https://t.co/qwLhHSvVyK
2021-02-15 15:09:58+00:00,2021-02-15,"Snow beautiful!
#texasfreeze https://t.co/jSq6CBQNsQ"
2021-02-15 15:08:49+00:00,2021-02-15,Ice swimming anyone? #TexasSnow #TexasWinter https://t.co/MELCRiToAS
2021-02-15 15:05:28+00:00,2021-02-15,Woke up to a Texas winter wonderland today in Orangefield #TexasWeather #TexasFreeze #Snow https://t.co/mGv2yDvfTk
2021-02-15 15:05:12+00:00,2021-02-15,"The Texas blizzard of 2021 🥶 continues!  Oh, all the ❄️snow❄️!

#texasblizzard2021 #snowday #snowbeatiful #snowcold… https://t.co/Rg5hhleV3F"
2021-02-15 15:04:38+00:00,2021-02-15,Please stay home. #texaswinterstorm #TexasFreeze @KABBFOX29 @News4SA https://t.co/GFjBKfH8uQ
2021-02-15 15:02:09+00:00,2021-02-15,Texans going to H-E-B later. #Texans #texaswinterstorm #TexasFreeze #HEB https://t.co/2AqM4DVeGF
2021-02-15 15:01:36+00:00,2021-02-15,Fuck!! Went to bed in #Texas  woke up in #Alaska  #texaswinterstorm  #TexasFreeze  #MondayMorning https://t.co/2eO4uK85Hl
2021-02-15 15:00:20+00:00,2021-02-15,Elsa must have came by Belton last night. 🥶 #texaswinterstorm https://t.co/L2K7n9YUgO
2021-02-15 15:00:09+00:00,2021-02-15,Absolutely beautiful! @MartinSalinasJ1 #itsnowedintexasyall #texassnow2021 https://t.co/156hwNtdCt
2021-02-15 14:57:55+00:00,2021-02-15,Snow in Houston #houwx #houstonsnow #texaswinterstorm #houstonfreeze #houstonweather https://t.co/4nyE994SHQ
2021-02-15 14:57:41+00:00,2021-02-15,#TexasSnow ⛄️❄️ https://t.co/arNVyWegqI
2021-02-15 14:57:33+00:00,2021-02-15,Snow in Houston #houwx #houstonsnow #texaswinterstorm #houstonfreeze #houstonweather https://t.co/QkGmy1qUBK
2021-02-15 14:57:21+00:00,2021-02-15,Snow in Houston #houwx #houstonsnow #texaswinterstorm #houstonfreeze #houstonweather https://t.co/ODArng6WPE
2021-02-15 14:57:06+00:00,2021-02-15,When you are born in Houston but haven't witnessed a snow ❄ before 😄😄😄. He was super excited. #abc13 #TexasWeather https://t.co/CdLAn3VrE8
2021-02-15 14:57:04+00:00,2021-02-15,Snow in Houston #houwx #houstonsnow #texaswinterstorm #houstonfreeze #houstonweather https://t.co/VviOtg43G0
2021-02-15 14:56:13+00:00,2021-02-15,"Snow flurries and ice. 16 degrees Fahrenheit right now. 🥶 #texaswinterstorm @ Stafford, Texas https://t.co/kFOxvAAFyy"
2021-02-15 14:55:45+00:00,2021-02-15,"Follow up at 8 AM from Manchaca. Planter and plastic rain gauge overflowing. On top of patio bench is a solid 6"" of… https://t.co/B75CQyMjGG"
2021-02-15 14:55:32+00:00,2021-02-15,To smoke or not to smoke is the question! #SnowDay #TexasFreeze #smoke https://t.co/SzNJ4eNjiI
2021-02-15 14:55:30+00:00,2021-02-15,"Ummmmm, we start district play in 8 days where the forecast is a 60 degree increase! #texasweather #BeReady… https://t.co/H9EfkDaI6P"
2021-02-15 14:52:04+00:00,2021-02-15,"@dallasbabii #texassnow @ DeSoto, Texas https://t.co/ItPBZKYiW5"
2021-02-15 14:52:01+00:00,2021-02-15,@Twitter I can’t follow any news accounts because of your stupid follow limit! My damn lights are out and I need to… https://t.co/dzOJHidWtD
2021-02-15 14:50:00+00:00,2021-02-15,"Austin Energy was unable to rotate the power grid as planned, so those without power will be without power for an u… https://t.co/bbVpPmYAae"
2021-02-15 14:48:31+00:00,2021-02-15,Just woke up and No power! I thought I didn’t pay my light Bill. 😳 ! Dang I want a hot breakfast! #poweroutage… https://t.co/PF08gPrH7p
2021-02-15 14:48:07+00:00,2021-02-15,It’s still snowing this morning!! ❄️ #Snowing #texaswinterstorm #SnowinginTexas @12NewsNow
2021-02-15 14:48:05+00:00,2021-02-15,See @kcamp3 We get a little snow in the Houston area and everything is shut down! Granted it’s still snowing here!… https://t.co/O4WYCpH5aa
2021-02-15 14:46:42+00:00,2021-02-15,@KVUE @Hunt_Wx #atxwx☃️ #texaswinterstorm https://t.co/AOVXX31WiY
2021-02-15 14:45:01+00:00,2021-02-15,I shoveled snow for the first time in my life! All for my fur babies to have a place to pee! Earned my dad/man card… https://t.co/bKUnPXR7VK
2021-02-15 14:44:34+00:00,2021-02-15,Woke up to this. Whoa. So much more snow than the last time. #TexasFreeze https://t.co/yGXy6OW2Yx
2021-02-15 14:43:45+00:00,2021-02-15,Ouch! -9 degrees this morning. #Amarillo #TexasFreeze 🧊@NWSAmarillo https://t.co/bbkMHwda9a
2021-02-15 14:43:40+00:00,2021-02-15,When the Colorado weather follows you to Texas! WTF!!!! #TexasFreeze #StayHome https://t.co/kc2Fg5cW1F
2021-02-15 14:43:10+00:00,2021-02-15,Never seen it thus low in Houston ever before #TexasFreeze #texaswinterstorm #texassnow #Texas #TexasWeather… https://t.co/eFP1Ywg9Zs
2021-02-15 14:42:04+00:00,2021-02-15,"From #Frozen2 yesterday to #TexasIsClosed #snowmageddon2021 (#midwest &amp; #NorthEast I know you’re laughing!)

We’re… https://t.co/97w4kLLhcC"
2021-02-15 14:41:01+00:00,2021-02-15,Luckily I haven’t lost power yet. #TexasFreeze
2021-02-15 14:40:02+00:00,2021-02-15,#MondayVibes #SnowDay2021 #texaswinterstorm #MCTX https://t.co/TgmcxbBnpf
2021-02-15 14:39:20+00:00,2021-02-15,Snow in Houston #TexasFreeze #texaswinterstorm #houstonfreeze #houstonsnow https://t.co/0woCjccWMZ
2021-02-15 14:38:04+00:00,2021-02-15,Man this waather out here in Dallas on another level! I ain’t never seen nothing like this before 👀🤦🏿‍♂️ #Dallas… https://t.co/3yunVDxgLy
2021-02-15 14:38:02+00:00,2021-02-15,This is I-35 in #Austin at 8:30 on a Monday morning. Normally it’s a parking lot of traffic right about now as the… https://t.co/jvorV5MdN3
2021-02-15 14:37:51+00:00,2021-02-15,#TexasFreeze makes you realize you have NO winter gear for your kids. It has been so long since the last freeze.  K… https://t.co/LuiofXztpq
2021-02-15 14:36:44+00:00,2021-02-15,"Texas simply isn't prepared for this kind of weather. 706,402 without power and I'm one of them. #texasblizzard2021… https://t.co/CNI9k8s6dX"
2021-02-15 14:36:19+00:00,2021-02-15,Snow overnight in Clear Lake area! #TexasFreeze https://t.co/6epAEuAefd
2021-02-15 14:35:44+00:00,2021-02-15,"Morning chore: walking out to break ice so the cattle can drink.   Until it freezes again. 

#texassnow2021… https://t.co/XvjLCYDAFK"
2021-02-15 14:34:31+00:00,2021-02-15,"#Snowmageddon2021
16° on the back fence thermometer, and an inch of snow in the street. Thinking of changing my nam… https://t.co/HPsDiilLQn"
2021-02-15 14:34:07+00:00,2021-02-15,"Yeah....over 6 hours and counting with no power in East Austin, TX. It’s 55 degrees in the house and yes that is a… https://t.co/opVLO2uBs2"
2021-02-15 14:33:26+00:00,2021-02-15,Um almost 6inches of snow in Fort Worth 🥶🌬❄ #TexasSnow https://t.co/erz2ImoFOq
2021-02-15 14:33:22+00:00,2021-02-15,Good Morning! It’s so pretty! #texasblizzard2021 #SnowDay2021 https://t.co/ixrnPwr5t7
2021-02-15 14:30:45+00:00,2021-02-15,"Hey @GovAbbott @MayorAdler 
@austinenergy We‘be been out of power since 2am and it’s 9° outside. This is not a roll… https://t.co/G6Wqh7CkRM"
2021-02-15 14:30:33+00:00,2021-02-15,"@StufftoDoinAus 😂😂😂 
#TexasWinterStorm"
2021-02-15 14:30:12+00:00,2021-02-15,My street. #TexasIsClosed #Snowpocalypse2021 https://t.co/UHHbC5pH5K
2021-02-15 14:28:49+00:00,2021-02-15,"Well, it’s 6° in TEXAS. You heard that right, in good ol’ TEXAS 😂🥶❄️ #TexasFreeze #texaswinterstorm https://t.co/oTvdDUPun2"
2021-02-15 14:26:30+00:00,2021-02-15,NEWS24 UPDATE- #ImpeachmentTrial #ImpeachmentTrial2 #ImpeachAndConvict #Trump2024 #Trump #coronavirus… https://t.co/7XZPdy9d8E
2021-02-15 14:25:49+00:00,2021-02-15,it’s 9 degrees and we’ve been without power since 2 am........ W T F #texaswinterstorm
2021-02-15 14:24:54+00:00,2021-02-15,"Front yard view this morning. 
Can’t even see the street. 
Snowplows aren’t a thing around here. ❄️☃️😍 #atxsnow… https://t.co/W9qoFL0lIF"
2021-02-15 14:24:51+00:00,2021-02-15,"The morning after... 
#TexasFreeze https://t.co/yZOddFaDr7"
2021-02-15 14:24:39+00:00,2021-02-15,"My hands were hurting after taking these. 5° and -12° wind chill

#drippingsprings #texaswinterstorm https://t.co/X53pOLIcw3"
2021-02-15 14:23:56+00:00,2021-02-15,"I feel like I'm living in Ado Ekiti my village right now. NO LIGHT in Houston, my home is getting cold, I'm hungry,… https://t.co/Izxrad8mNX"
2021-02-15 14:23:46+00:00,2021-02-15,"Chicago ➡️ Aspen ➡️ Galveston 
I guess the snow followed me
#texaswinterstorm #TexasFreeze #TexasWeather #Galveston https://t.co/EHLUoraTwW"
2021-02-15 14:21:20+00:00,2021-02-15,"Which one of y’all in Texas ordered this snow from Wish before Christmas? 🤣🤣 
#texaswinterstorm 
#Snowmageddon2021… https://t.co/rdZMaUAroF"
2021-02-15 14:21:10+00:00,2021-02-15,"Good morning from West Houston... power has been out since 2 a.m. some snow, chilly. Extra cuddles under the covers… https://t.co/eHpihAz6Bf"
2021-02-15 14:20:50+00:00,2021-02-15,#texaswinterstorm #TexasFreeze #texas #texassnow #texasnow https://t.co/doP27JBOsB
2021-02-15 14:20:46+00:00,2021-02-15,"This is crazy and amazing. #texaswinterstorm 
#houstonsnow 
#HumbleTX https://t.co/wau1vopnTB"
2021-02-15 14:19:59+00:00,2021-02-15,Not why I left Chicago for the coast.... #texaswinterstorm #TexasFreeze #TexasWeather #Galveston https://t.co/WsCxo2Mr3F
2021-02-15 14:19:24+00:00,2021-02-15,Aight Texas Sun...we're gonna need you to do Texas Sun shit and turn on to about 102° #TexasSnow https://t.co/oX7Fac3mDe
2021-02-15 14:17:22+00:00,2021-02-15,"Del Rio, Texas on the Rio Grande... incredible. #texassnow2021 https://t.co/xQSPaSIlyh"
2021-02-15 14:16:02+00:00,2021-02-15,Here’s what it looks like at the Beltway and I-10. The overpasses are blocked off. @KHOU #khou11  #TxWx… https://t.co/AqCN1lEZJH
2021-02-15 14:15:32+00:00,2021-02-15,When you forget to take your cushions off your rooftop patio &amp; cover the furniture 😩😩😩😩😩... Welp I guess I am getti… https://t.co/lF8T9N4pKS
2021-02-15 14:15:02+00:00,2021-02-15,Coffee in bed 🤍; #texaswinterstorm #TexasFreeze #cogeme https://t.co/g46f5fmDfB
